# Galaxy Catalog
# Field  Spectrograph	Fiber		ID	 4.redshift		5.l_z		6.u_z		7.phot_log[M/Msun]      8.zspec_log[M/Msun]		9.phot_log[age/yr]     10.zspec_log[age/yr]     11.phot_Av		12.zspec_Av     13.phot_log[sfr/(Msol/yr)]      14.zspec_log[sfr/(Msol/yr)]     15.phot_log[ssfr*yr]      16.zspec_log[ssfr*yr]     17.fuv[ergs/s/cm^2/\AA]    18.efuv[ergs/s/cm^2/\AA]        19.Lya_Wavelength[\AA] 	20.Lya_redshift	    21.Lya_SN[sigmas]	      22.Lya_flux[ergs/s/cm^2]        23.Lya_eflux[ergs/s/cm^2/\AA]		 24.fuv_rest[ergs/s/cm^2/\AA]		25.Lya_EW [\AA] 		26.Lya_fuv[ergs/s/cm^2/\AA] 		27.Lya_FWHM[\AA]
# fuv is recovered using Valentinos redshifts (redshift column)
# fuv_rest is recovered using Lya redshifts (Lya_redshift column)
GOODSS	b	71	TGS16398	3.452	3.394	3.51	9.0	9.0	8.2	8.2	0.3	0.3	0.92	0.92	-8.08	-8.08	5.32784484772e-19	6.41076266246e-21	5458.33292793	3.48997912914	4.49524876402	3.61745007905e-18	8.04727450904e-19	5.37329563557e-19	6.73227442596	8.1406642558e-19	4.17487695598
GOODSS	b	72	TGS45735	3.9353	3.571	4.322	9.89	9.89	9.18	9.18	0.7	0.7	0.9	0.9	-8.99	-8.99	1.68773161436e-19	1.98417882479e-20	5378.84459557	3.4245926901	2.62323995504	3.77523718849e-18	1.43915053643e-18	1.51308430364e-19	24.9506070443	3.5087065673e-19	10.108766616
GOODSS	b	73	TGS42557	3.8059	3.675	3.953	8.1	7.85	7.8	7.6	0.2	0.0	0.39	0.32	-7.71	-7.53	1.56906918812e-19	4.68815542222e-21	6294.77884894	4.17803256553	15.5416475243	2.24669617637e-17	1.47001799116e-18	1.69056604459e-19	132.896090251	5.60148878451e-18	3.86246785281
GOODSS	b	74	TGS39080	3.3785	3.315	3.447	9.47	9.6	8.96	9.18	0.2	0.1	0.69	0.61	-8.79	-8.99	4.46073242808e-19	7.87533579888e-21	5425.24113723	3.46275809819	38.3423688473	5.44666838745e-17	1.09858346566e-18	4.54657297414e-19	119.7972279	7.45641054694e-18	6.05222829133
GOODSS	b	75	TGS38053	3.74	3.664	3.818	8.19	8.3	7.6	7.6	0.0	0.0	0.66	0.77	-7.53	-7.53	4.62741954321e-19	3.55035176288e-21	6228.34310797	4.12338307926	23.7152837235	4.47884183412e-17	1.1552734173e-18	5.00169683298e-19	89.5464476093	4.46441524144e-18	7.14730230467
GOODSS	b	76	TGS35825	3.4313	3.364	3.499	9.9	9.9	9.16	9.16	0.3	0.3	0.93	0.93	-8.97	-8.97	5.90966105661e-19	5.46790123857e-21	6318.34076298	4.19741439945	3.79209795452	2.55900810383e-18	6.74826477196e-19	6.93136494291e-19	3.6919252195	6.19704179877e-19	3.87961127697
GOODSS	b	77	TGS33288	3.3911	3.316	3.465	8.67	8.72	8.18	8.32	0.1	0.0	0.61	0.52	-8.06	-8.19	4.34260469196e-19	8.25649244545e-21	5453.21193767	3.48576664528	14.8717380395	2.38784511398e-17	1.14414139122e-18	4.43622583882e-19	53.826049456	2.32780328089e-18	6.31362881602
GOODSS	b	78	TGS24414	3.4125	3.324	3.501	9.09	9.13	8.92	8.94	0.0	0.0	0.34	0.36	-8.75	-8.77	3.10589197221e-19	6.77370754368e-21	5437.7258941	3.47302795504	6.29938263212	2.60721607728e-17	2.29103975036e-18	3.14849668375e-19	82.808284053	1.65913143646e-18	10.5726195068
GOODSS	b	81	TGS1846	3.6751	3.594	3.761	8.83	8.27	8.02	7.6	0.3	0.0	0.92	0.75	-7.92	-7.53	4.50667310937e-19	3.05755977462e-20	6110.66947132	4.02658572748	10.2500320751	2.70396798567e-17	2.16134427606e-18	4.84549608136e-19	55.8037389828	2.41120699701e-18	8.89886916034
GOODSS	b	82	TGS7841	3.1947	3.122	3.263	10.23	10.23	8.34	8.34	1.4	1.4	2.02	2.01	-8.21	-8.21	7.33654923284e-19	1.17660146007e-20	5199.08334334	3.27672258371	2.27922172443	3.03469924241e-18	1.33146293311e-18	7.48000710196e-19	4.05708069664	4.58314115424e-19	6.220902582
